t,x_analytical,x_pinn,abs_error
6.360601001669449,0.2816369482919347,0.28160759806632996,2.9350225604740654e-05
6.385642737896494,0.2800091217362327,0.27998271584510803,2.640589112468117e-05
6.410684474123539,0.2776988091966796,0.277673602104187,2.5207092492596228e-05
6.435726210350585,0.27471857775245045,0.2746940553188324,2.452243361805717e-05
6.460767946577629,0.27108254088695316,0.27105817198753357,2.4368899419591195e-05
6.485809682804675,0.2668063078577501,0.26678362488746643,2.2682970283682824e-05
6.510851419031719,0.2619069298386713,0.26188647747039795,2.045236827336039e-05
6.535893155258765,0.25640284300068233,0.2563870847225189,1.5758278163413575e-05
6.56093489148581,0.2503138087040478,0.2503035068511963,1.030185285150198e-05
6.585976627712855,0.24366085097982165,0.24365673959255219,4.111387269467581e-06
6.6110183639399,0.23646619148368211,0.23646777868270874,1.5871990266258518e-06
6.6360601001669455,0.22875318210961637,0.22875936329364777,6.181184031395226e-06
6.66110183639399,0.22054623545492769,0.22055482864379883,8.593188871142132e-06
6.686143572621035,0.21187075333148722,0.21188083291053772,1.0079579050498166e-05
6.71118530884808,0.2027530535211001,0.2027636170387268,1.0563517626710484e-05
6.736227045075125,0.19322029497524093,0.19323217868804932,1.188371280838596e-05
6.761268781302171,0.1833004016613277,0.1833147257566452,1.4324095317513885e-05
6.786310517529215,0.17302198525903603,0.17304053902626038,1.8553767224344098e-05
6.811352253756261,0.1624142669110232,0.1624382734298706,2.400651884740257e-05
6.836393989983305,0.15150699823273972,0.1515372395515442,3.024131880446923e-05
6.861435726210351,0.14033038178581247,0.1403660625219345,3.5680736122034595e-05
6.886477462437396,0.12891499121880068,0.12895457446575165,3.9583246950969375e-05
6.911519198664441,0.11729169127790025,0.11733396351337433,4.2272235474080655e-05
6.936560934891486,0.10549155788850072,0.10553398728370667,4.2429395205947906e-05
6.961602671118531,0.0935457985063092,0.09358806908130646,4.227057499725517e-05
6.986644407345576,0.08148567293409703,0.0815279483795166,4.227544541957062e-05
7.011686143572621,0.06934241479702218,0.06938540935516357,4.299455814139874e-05
7.036727879799666,0.05714715386590375,0.05719226971268654,4.511584678278807e-05
7.061769616026711,0.044930839413824065,0.04498041048645973,4.957107263566657e-05
7.086811352253757,0.03272416478701359,0.03277859464287758,5.442985586398552e-05
7.111853088480801,0.020557493366130702,0.02061745710670948,5.996374057877854e-05
7.136894824707847,0.008460786088825197,0.008525582030415535,6.479594159033812e-05
7.161936560934891,-0.0035364693011082833,-0.0034679449163377285,6.852438477055476e-05
7.186978297161937,-0.015405327118667255,-0.015334544703364372,7.07824153028825e-05
7.212020033388982,-0.027117450563610476,-0.027046291157603264,7.115940600721168e-05
7.237061769616027,-0.03864517636103803,-0.03857466205954552,7.05143014925122e-05
7.262103505843072,-0.04996157707706678,-0.04989215359091759,6.942348614918936e-05
7.287145242070117,-0.061040520977263826,-0.06097143515944481,6.908581781901735e-05
7.312186978297162,-0.07185672930297943,-0.07178765535354614,6.907394943328482e-05
7.337228714524207,-0.0823858308483755,-0.08231517672538757,7.065412298792872e-05
7.362270450751252,-0.09260441372888246,-0.0925309956073761,7.341812150636617e-05
7.387312186978297,-0.10249007423988568,-0.10241362452507019,7.644971481549079e-05
7.412353923205343,-0.11202146271272814,-0.11194178462028503,7.967809244310842e-05
7.437395659432387,-0.1211783262835353,-0.12109607458114624,8.22517023890551e-05
7.462437395659433,-0.1299415484989042,-0.12985730171203613,8.424678686808074e-05
7.487479131886477,-0.13829318569115723,-0.13820797204971313,8.521364144409294e-05
7.512520868113523,-0.14621650006458936,-0.1461310088634491,8.54912011402642e-05
7.537562604340568,-0.1536959894429268,-0.15361091494560242,8.507449732439443e-05
7.562604340567613,-0.16071741363704684,-0.16063374280929565,8.367082775118106e-05
7.587646076794658,-0.16726781740085017,-0.16718527674674988,8.254065410029376e-05
7.612687813021703,-0.1733355499520006,-0.17325466871261597,8.08812393846281e-05
7.637729549248748,-0.17891028104306878,-0.1788312792778015,7.900176526726144e-05
7.6627712854757934,-0.1839830135773496,-0.18390613794326782,7.68756340817911e-05
7.687813021702838,-0.18854609277231715,-0.18847030401229858,7.578876001856916e-05
7.712854757929883,-0.19259321188225922,-0.19251850247383118,7.470940842804752e-05
7.737896494156929,-0.19611941450010037,-0.1960446536540985,7.476084600185895e-05
7.762938230383973,-0.19912109346677107,-0.19904574751853943,7.534594823163654e-05
7.787979966611019,-0.20159598642465104,-0.20152029395103455,7.569247361649545e-05
7.813021702838063,-0.20354316805963074,-0.20346689224243164,7.62758171991007e-05
7.838063439065109,-0.2049630390841553,-0.2048875093460083,7.552973814700659e-05
7.863105175292154,-0.20585731202121998,-0.20578430593013763,7.300609108235045e-05
7.888146911519199,-0.2062289938566765,-0.20615951716899872,6.947668767778858e-05
7.913188647746244,-0.2060823656343505,-0.20601680874824524,6.555688610526689e-05
7.938230383973289,-0.20542295907535604,-0.20536112785339355,6.183122196248836e-05
7.963272120200334,-0.2042575303096091,-0.2041979432106018,5.958709900730219e-05
7.9883138564273795,-0.2025940308138689,-0.202535942196846,5.808861702288892e-05
8.013355592654424,-0.20044157565666842,-0.2003842294216156,5.734623505282421e-05
8.03839732888147,-0.19781040915621342,-0.19775354862213135,5.686053408207603e-05
8.063439065108515,-0.19471186806272942,-0.1946568489074707,5.501915525871204e-05
8.08848080133556,-0.19115834238179957,-0.19110597670078278,5.236568101679717e-05
8.113522537562604,-0.18716323395996573,-0.18711444735527039,4.878660469534446e-05
8.13856427378965,-0.18274091295823197,-0.1826961636543274,4.474930390457876e-05
8.163606010016695,-0.17790667234314292,-0.17786669731140137,3.997503174155148e-05
8.18864774624374,-0.17267668052874166,-0.17264097929000854,3.57012387331157e-05
8.213689482470786,-0.1670679323060214,-0.1670362651348114,3.166717121000362e-05
8.23873121869783,-0.1610981981993784,-0.16106969118118286,2.8507018195539358e-05
8.263772954924875,-0.15478597239211353,-0.15476015210151672,2.582029059680635e-05
8.28881469115192,-0.14815041936519852,-0.14812630414962769,2.4115215570830184e-05
8.313856427378965,-0.14121131939526746,-0.14118891954421997,2.239985104748876e-05
8.33889816360601,-0.13398901305921343,-0.13396930694580078,1.9706113412648607e-05
8.363939899833055,-0.12650434489377121,-0.12648776173591614,1.6583157855076802e-05
8.3889816360601,-0.11877860635908169,-0.11876635253429413,1.225382478756143e-05
8.414023372287145,-0.11083347825551992,-0.11082684993743896,6.628318080958984e-06
8.43906510851419,-0.102690972742902,-0.10268986970186234,1.1030410396600798e-06
8.464106844741236,-0.09437337511072588,-0.09437771141529083,4.336304564950266e-06
8.48914858096828,-0.0859031854472325,-0.08591142296791077,8.237520678272547e-06
8.514190317195325,-0.07730306035383211,-0.07731400430202484,1.0943948192732034e-05
8.53923205342237,-0.06859575484991086,-0.06860864162445068,1.2886774539824786e-05
8.564273789649416,-0.0598040646110589,-0.05981917306780815,1.5108456749249322e-05
8.589315525876462,-0.05095076868154552,-0.050967928022146225,1.715934060070312e-05
8.614357262103505,-0.042058572799267877,-0.04207940027117729,2.0827471909415363e-05
8.63939899833055,-0.033150053468472725,-0.03317568823695183,2.5634768479103343e-05
8.664440734557596,-0.02424760291238192,-0.024278489872813225,3.088696043130473e-05
8.689482470784641,-0.015373375034284428,-0.015410048887133598,3.667385284917071e-05
8.714524207011687,-0.006549232511903264,-0.006590647157281637,4.141464537837317e-05
8.739565943238732,0.002203304854239129,0.002158495131880045,4.480972235908426e-05
8.764607679465776,0.010863110422082656,0.010816635563969612,4.647485811304364e-05
8.789649415692821,0.019409499507094263,0.01936224289238453,4.7256614709733497e-05
8.814691151919867,0.027822276592145485,0.027774782851338387,4.749374080709884e-05
8.839732888146912,0.03608178084624458,0.03603251650929451,4.926433695007226e-05
8.864774624373958,0.0441689298553802,0.04411618784070015,5.27420146800503e-05
8.889816360601001,0.0520652614741881,0.052007708698511124,5.755277567697642e-05
8.914858096828047,0.05975297371273399,0.0596897192299366,6.325448279739104e-05
8.939899833055092,0.0672149625784522,0.06714582443237305,6.913814607915902e-05
8.964941569282137,0.0744348577992186,0.07436123490333557,7.362289588302984e-05
8.989983305509183,0.08139705635950972,0.08132043480873108,7.662155077864385e-05
9.015025041736227,0.08808675378777918,0.08800946176052094,7.729202725824391e-05
